age,workclass,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,net_capital,has_capital_gain,has_capital_loss,work_intensity,is_full_time
33.0,Private,9.0,Divorced,Transport-moving,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
40.0,Private,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,53.0,United-States,<=50K,0.0,0,0,1.325,1
26.0,Private,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,20.0,United-States,<=50K,0.0,0,0,0.5,0
31.0,Private,10.0,Never-married,Protective-serv,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
28.0,Private,10.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
25.0,Local-gov,13.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
25.0,Private,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K,0.0,0,0,1.5,1
19.0,Private,10.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,30.0,United-States,<=50K,0.0,0,0,0.75,0
36.0,Self-emp-not-inc,15.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K,0.0,0,0,1.5,1
56.0,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
34.0,Private,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
39.0,Private,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,0.0,0,0,1.0,1
31.0,Private,15.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,45.0,United-States,>50K,0.0,0,0,1.125,1
22.0,Private,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K,0.0,0,0,0.5,0
44.0,Private,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,38.0,United-States,<=50K,0.0,0,0,0.95,1
60.0,Self-emp-not-inc,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K,0.0,0,0,1.125,1
65.0,Private,7.0,Divorced,Machine-op-inspct,Other-relative,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
44.0,Private,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,England,>50K,0.0,0,0,1.25,1
53.0,Local-gov,9.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
28.0,Private,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
41.0,Private,13.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,45.0,United-States,<=50K,0.0,0,0,1.125,1
40.0,Self-emp-inc,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,15.0,United-States,<=50K,0.0,0,0,0.375,0
35.0,Private,7.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
41.0,Self-emp-inc,5.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,70.0,Dominican-Republic,<=50K,0.0,0,0,1.75,1
28.0,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,35.0,Canada,<=50K,0.0,0,0,0.875,1
53.0,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Mexico,<=50K,0.0,0,0,1.0,1
26.0,Private,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,45.0,United-States,<=50K,0.0,0,0,1.125,1
28.0,Local-gov,9.0,Never-married,Transport-moving,Own-child,Black,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
27.0,Private,10.0,Divorced,Craft-repair,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
27.0,Private,9.0,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,0.0,0.0,8.0,United-States,<=50K,0.0,0,0,0.2,0
26.0,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,0.0,0,0,1.0,1
53.0,Private,9.0,Widowed,Sales,Not-in-family,White,Female,0.0,0.0,35.0,United-States,<=50K,0.0,0,0,0.875,1
34.0,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Germany,>50K,0.0,0,0,1.0,1
50.0,Self-emp-inc,14.0,Never-married,Prof-specialty,Not-in-family,Black,Male,0.0,0.0,50.0,Trinadad&Tobago,<=50K,0.0,0,0,1.25,1
30.0,Private,9.0,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,0.0,62.0,United-States,<=50K,0.0,0,0,1.55,1
47.0,Private,9.0,Separated,Craft-repair,Unmarried,Black,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
27.0,Private,9.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
55.0,Federal-gov,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
21.0,Private,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,29.0,United-States,<=50K,0.0,0,0,0.725,0
35.0,Private,10.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
31.0,Self-emp-not-inc,8.0,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,0.0,0.0,50.0,United-States,<=50K,0.0,0,0,1.25,1
39.0,Self-emp-inc,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,>50K,0.0,0,0,1.5,1
30.0,Private,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,55.0,United-States,<=50K,0.0,0,0,1.375,1
19.0,Private,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K,0.0,0,0,0.5,0
25.0,Private,9.0,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
57.0,Self-emp-not-inc,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K,0.0,0,0,1.5,1
21.0,Private,10.0,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,0.0,0.0,20.0,South,<=50K,0.0,0,0,0.5,0
30.0,Private,4.0,Widowed,Prof-specialty,Not-in-family,White,Female,0.0,0.0,44.0,United-States,<=50K,0.0,0,0,1.1,1
25.0,Self-emp-not-inc,10.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,22.0,United-States,<=50K,0.0,0,0,0.55,0
32.0,Private,11.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,45.0,United-States,>50K,0.0,0,0,1.125,1
42.0,Private,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
39.0,Self-emp-not-inc,10.0,Divorced,Sales,Unmarried,White,Male,0.0,0.0,47.0,United-States,<=50K,0.0,0,0,1.175,1
48.0,Private,13.0,Divorced,Priv-house-serv,Not-in-family,White,Female,0.0,0.0,44.0,Germany,<=50K,0.0,0,0,1.1,1
24.0,Private,10.0,Never-married,Other-service,Unmarried,Black,Female,0.0,0.0,35.0,United-States,<=50K,0.0,0,0,0.875,1
46.0,Private,11.0,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,40.0,United-States,>50K,0.0,0,0,1.0,1
53.0,Private,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,25.0,United-States,<=50K,0.0,0,0,0.625,0
36.0,Federal-gov,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,70.0,United-States,<=50K,0.0,0,0,1.75,1
34.0,Private,9.0,Divorced,Craft-repair,Unmarried,White,Male,0.0,0.0,45.0,United-States,<=50K,0.0,0,0,1.125,1
25.0,Private,9.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,70.0,United-States,<=50K,0.0,0,0,1.75,1
45.0,Private,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,0.0,0,0,1.0,1
31.0,Federal-gov,12.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
21.0,Private,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,20.0,United-States,<=50K,0.0,0,0,0.5,0
44.0,Private,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
34.0,Private,11.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,40.0,Puerto-Rico,>50K,0.0,0,0,1.0,1
30.0,Private,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,10.0,United-States,<=50K,0.0,0,0,0.25,0
32.0,Local-gov,10.0,Never-married,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
46.0,Private,9.0,Divorced,Prof-specialty,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
29.0,Private,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,0.0,0,0,1.0,1
20.0,Private,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,20.0,United-States,<=50K,0.0,0,0,0.5,0
35.0,State-gov,9.0,Divorced,Protective-serv,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
35.0,Private,9.0,Separated,Prof-specialty,Other-relative,Black,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
29.0,Private,9.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,38.0,United-States,<=50K,0.0,0,0,0.95,1
21.0,Private,9.0,Never-married,Machine-op-inspct,Other-relative,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
43.0,Federal-gov,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,Philippines,>50K,0.0,0,0,1.0,1
33.0,Private,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
61.0,Federal-gov,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,>50K,0.0,0,0,1.25,1
42.0,Private,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
33.0,Private,8.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
35.0,State-gov,10.0,Never-married,Prof-specialty,Own-child,Black,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
32.0,Private,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,24.0,United-States,<=50K,0.0,0,0,0.6,0
22.0,Private,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K,0.0,0,0,0.5,0
61.0,Private,9.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
24.0,Private,9.0,Never-married,Other-service,Own-child,Black,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
58.0,Local-gov,14.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,35.0,United-States,<=50K,0.0,0,0,0.875,1
42.0,Private,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
56.0,Private,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45.0,United-States,>50K,0.0,0,0,1.125,1
26.0,Private,10.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
25.0,Private,9.0,Separated,Handlers-cleaners,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
59.0,Private,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
36.0,Private,12.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,44.0,United-States,>50K,0.0,0,0,1.1,1
18.0,Private,8.0,Never-married,Prof-specialty,Other-relative,Black,Male,0.0,0.0,20.0,United-States,<=50K,0.0,0,0,0.5,0
18.0,Private,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
28.0,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,0.0,0,0,1.0,1
20.0,Private,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,20.0,United-States,<=50K,0.0,0,0,0.5,0
19.0,Private,10.0,Never-married,Tech-support,Own-child,White,Male,0.0,0.0,30.0,United-States,<=50K,0.0,0,0,0.75,0
28.0,Private,13.0,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,48.0,England,>50K,0.0,0,0,1.2,1
37.0,Private,11.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
23.0,Private,10.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
60.0,Private,10.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,47.0,United-States,<=50K,0.0,0,0,1.175,1
17.0,Local-gov,8.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,12.0,United-States,<=50K,0.0,0,0,0.3,0
29.0,State-gov,11.0,Divorced,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
34.0,Private,9.0,Separated,Transport-moving,Not-in-family,Black,Male,0.0,0.0,20.0,United-States,<=50K,0.0,0,0,0.5,0
36.0,Private,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,0.0,0,0,1.0,1
37.0,Self-emp-not-inc,10.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,15.0,United-States,<=50K,0.0,0,0,0.375,0
47.0,State-gov,13.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
22.0,Private,9.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
61.0,Private,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
57.0,Private,3.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,45.0,Mexico,<=50K,0.0,0,0,1.125,1
54.0,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,0.0,0,0,1.0,1
40.0,Private,8.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,>50K,0.0,0,0,1.25,1
40.0,Local-gov,9.0,Never-married,Protective-serv,Not-in-family,White,Male,0.0,0.0,42.0,United-States,<=50K,0.0,0,0,1.05,1
32.0,Private,7.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
49.0,Self-emp-not-inc,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K,0.0,0,0,1.25,1
31.0,Private,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
58.0,Private,13.0,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,Philippines,<=50K,0.0,0,0,1.0,1
26.0,Self-emp-inc,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K,0.0,0,0,1.25,1
35.0,Self-emp-not-inc,4.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
25.0,Private,10.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,India,<=50K,0.0,0,0,1.0,1
43.0,Private,8.0,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
32.0,Private,10.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,35.0,United-States,<=50K,0.0,0,0,0.875,1
45.0,Private,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60.0,United-States,>50K,0.0,0,0,1.5,1
48.0,Private,9.0,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
31.0,Private,3.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,40.0,Mexico,<=50K,0.0,0,0,1.0,1
20.0,Private,10.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,25.0,United-States,<=50K,0.0,0,0,0.625,0
28.0,Private,9.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
50.0,Self-emp-not-inc,13.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,60.0,United-States,<=50K,0.0,0,0,1.5,1
22.0,Private,9.0,Never-married,Adm-clerical,Other-relative,Black,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
19.0,Private,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K,0.0,0,0,0.5,0
38.0,Private,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,63.0,United-States,>50K,0.0,0,0,1.575,1
23.0,Private,9.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
24.0,Self-emp-inc,13.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
26.0,Private,11.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
45.0,State-gov,9.0,Divorced,Tech-support,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
88.0,Private,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
19.0,Private,7.0,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,0.0,0.0,15.0,South,<=50K,0.0,0,0,0.375,0
24.0,Private,9.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K,0.0,0,0,1.25,1
84.0,Private,3.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,20.0,United-States,<=50K,0.0,0,0,0.5,0
48.0,Private,6.0,Married-civ-spouse,Farming-fishing,Husband,Black,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
46.0,Private,10.0,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,Vietnam,<=50K,0.0,0,0,1.0,1
31.0,Self-emp-inc,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K,0.0,0,0,1.25,1
58.0,Private,9.0,Widowed,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
35.0,Local-gov,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
36.0,Private,9.0,Never-married,Craft-repair,Own-child,Black,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
36.0,Private,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,55.0,United-States,>50K,0.0,0,0,1.375,1
47.0,Local-gov,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,0.0,0,0,1.0,1
57.0,Private,5.0,Widowed,Other-service,Unmarried,Black,Male,0.0,0.0,52.0,United-States,<=50K,0.0,0,0,1.3,1
30.0,Private,10.0,Married-spouse-absent,Exec-managerial,Unmarried,White,Female,0.0,0.0,45.0,United-States,<=50K,0.0,0,0,1.125,1
30.0,Local-gov,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
30.0,Self-emp-inc,13.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,43.0,United-States,<=50K,0.0,0,0,1.075,1
23.0,Local-gov,10.0,Never-married,Protective-serv,Own-child,White,Male,0.0,0.0,40.0,United-States,>50K,0.0,0,0,1.0,1
41.0,Self-emp-not-inc,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,>50K,0.0,0,0,1.25,1
52.0,Private,10.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,60.0,United-States,<=50K,0.0,0,0,1.5,1
27.0,Private,12.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
59.0,Private,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K,0.0,0,0,1.125,1
21.0,Private,9.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,36.0,United-States,<=50K,0.0,0,0,0.9,1
60.0,Private,9.0,Widowed,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
69.0,State-gov,15.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,34.0,United-States,>50K,0.0,0,0,0.85,0
24.0,Private,9.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
19.0,Private,9.0,Never-married,Sales,Own-child,Black,Male,0.0,0.0,25.0,United-States,<=50K,0.0,0,0,0.625,0
60.0,State-gov,12.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,20.0,Mexico,<=50K,0.0,0,0,0.5,0
64.0,Private,10.0,Widowed,Tech-support,Not-in-family,White,Female,0.0,0.0,35.0,United-States,<=50K,0.0,0,0,0.875,1
39.0,Self-emp-inc,11.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,>50K,0.0,0,0,1.5,1
51.0,Private,12.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,>50K,0.0,0,0,1.125,1
51.0,Private,6.0,Divorced,Craft-repair,Not-in-family,Black,Female,0.0,0.0,35.0,United-States,<=50K,0.0,0,0,0.875,1
25.0,Private,10.0,Divorced,Tech-support,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
17.0,Private,6.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,4.0,United-States,<=50K,0.0,0,0,0.1,0
37.0,Private,10.0,Divorced,Tech-support,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
74.0,Self-emp-not-inc,9.0,Widowed,Farming-fishing,Not-in-family,White,Female,0.0,0.0,14.0,United-States,<=50K,0.0,0,0,0.35,0
26.0,State-gov,13.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,0.0,40.0,United-States,>50K,0.0,0,0,1.0,1
23.0,Private,9.0,Never-married,Other-service,Not-in-family,Black,Male,0.0,0.0,30.0,United-States,<=50K,0.0,0,0,0.75,0
57.0,Self-emp-inc,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,36.0,United-States,>50K,0.0,0,0,0.9,1
20.0,Private,7.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,15.0,United-States,<=50K,0.0,0,0,0.375,0
37.0,Private,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
46.0,Private,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
39.0,Private,10.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,45.0,United-States,>50K,0.0,0,0,1.125,1
40.0,Private,9.0,Widowed,Machine-op-inspct,Own-child,White,Female,0.0,0.0,30.0,United-States,<=50K,0.0,0,0,0.75,0
50.0,State-gov,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
25.0,Private,1.0,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,35.0,Mexico,<=50K,0.0,0,0,0.875,1
44.0,Private,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K,0.0,0,0,1.125,1
41.0,Private,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
38.0,Private,11.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K,0.0,0,0,1.25,1
54.0,Private,6.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K,0.0,0,0,1.0,1
40.0,Federal-gov,9.0,Divorced,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,52.0,United-States,<=50K,0.0,0,0,1.3,1
38.0,Private,9.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,45.0,United-States,<=50K,0.0,0,0,1.125,1
20.0,Private,10.0,Never-married,Exec-managerial,Own-child,White,Female,0.0,0.0,10.0,United-States,<=50K,0.0,0,0,0.25,0
71.0,Private,12.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,3.0,United-States,<=50K,0.0,0,0,0.075,0
35.0,Private,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,Mexico,<=50K,0.0,0,0,1.0,1
62.0,Private,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K,0.0,0,0,1.0,1
34.0,Private,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,45.0,Cuba,<=50K,0.0,0,0,1.125,1
56.0,Self-emp-not-inc,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,90.0,United-States,<=50K,0.0,0,0,2.25,1
30.0,State-gov,14.0,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,20.0,Taiwan,<=50K,0.0,0,0,0.5,0
17.0,Private,7.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K,0.0,0,0,0.5,0
